,count,dep,deprel,head,lang,left_dist,right_dist
3385,88,AUX,aux,NOUN,danish,317,82
3386,1,PROPN,nsubj,CONJ,danish,0,1
3387,1,PROPN,mark,VERB,danish,0,6
3388,194,ADJ,conj,ADJ,danish,0,587
3389,1,ADJ,nmod,CONJ,danish,0,5
3390,3,X,name,NUM,danish,0,3
3391,28,DET,mwe,ADP,danish,0,28
3392,658,AUX,cop,NOUN,danish,1699,84
3393,35,CONJ,discourse,NOUN,danish,244,0
3394,400,ADJ,root,ROOT,danish,0,2275
3395,2,SCONJ,mark,X,danish,8,0
3396,4,ADJ,nsubj,ADV,danish,14,0
3397,7,NOUN,nmod:poss,X,danish,2,6
3398,452,NOUN,name,PROPN,danish,436,425
3399,4,ADJ,nsubj,NOUN,danish,40,0
3400,3,NUM,nsubjpass,VERB,danish,14,0
3401,1,NOUN,dobj,ADP,danish,1,0
3402,9,ADV,nmod:loc,NOUN,danish,0,10
3403,4,VERB,conj,PART,danish,0,34
3404,165,AUX,cop,ADV,danish,270,50
3405,1,X,cc,VERB,danish,0,5
3406,1,PRON,conj,NUM,danish,0,29
3407,8,X,nmod,NOUN,danish,8,4
3408,29,CONJ,root,ROOT,danish,0,33
3409,13,VERB,list,PROPN,danish,0,116
3410,4,INTJ,conj,VERB,danish,0,29
3411,1,PROPN,vocative,CONJ,danish,0,2
3412,3,PRON,advmod,VERB,danish,2,19
3413,1,NOUN,vocative,INTJ,danish,0,2
3414,1,ADP,advmod,CONJ,danish,0,1
3415,3,PRON,nmod:poss,NOUN,danish,3,0
3416,11,ADP,mark,ADP,danish,11,0
3417,2,SCONJ,conj,CONJ,danish,16,0
3418,64,PRON,nmod,ADV,danish,42,114
3419,4,SCONJ,case,NOUN,danish,10,1
3420,1,VERB,dep,ADJ,danish,0,19
3421,1,INTJ,discourse,NOUN,danish,0,14
3422,1,SCONJ,dobj,VERB,danish,0,2
3423,2,ADV,nsubjpass,NOUN,danish,9,0
3424,37,NOUN,nmod,X,danish,2,94
3425,5,PRON,nsubjpass,NOUN,danish,29,0
3426,55,X,advmod,VERB,danish,65,108
3427,1,VERB,dobj,ADJ,danish,0,2
3428,134,VERB,acl:relcl,PROPN,danish,15,803
3429,2138,NOUN,nsubj,VERB,danish,5882,847
3430,16,X,foreign,PROPN,danish,7,14
3431,1,X,nmod:poss,X,danish,0,1
3432,885,PROPN,nsubj,VERB,danish,2087,436
3433,33,AUX,cop,PROPN,danish,58,16
3434,4,INTJ,discourse,ADV,danish,12,1
3435,8,NUM,conj,NUM,danish,0,23
3436,2,INTJ,discourse,PROPN,danish,0,6
3437,4,PRON,advcl,VERB,danish,0,21
3438,4,ADJ,mwe,ADP,danish,0,4
3439,303,NOUN,nsubjpass,VERB,danish,1751,3
3440,15,ADV,advmod,AUX,danish,14,10
3441,2,NUM,nsubj,ADJ,danish,12,0
3442,33,ADJ,amod,PRON,danish,6,199
3443,38,ADP,case,ADP,danish,36,31
3444,1,PRON,nmod:tmod,VERB,danish,0,15
3445,5,ADV,conj,INTJ,danish,0,13
3446,13,ADJ,amod,X,danish,10,24
3447,3,ADJ,conj,INTJ,danish,0,13
3448,198,PUNCT,punct,SCONJ,danish,120,398
3449,6,NUM,nummod,SYM,danish,0,6
3450,1,VERB,appos,NOUN,danish,0,9
3451,5,PRON,conj,PROPN,danish,0,13
3452,2,CONJ,conj,VERB,danish,0,18
3453,43,INTJ,root,ROOT,danish,0,81
3454,29,ADV,mwe,ADP,danish,0,29
3455,12,PRON,mark,ADJ,danish,10,6
3456,1,ADP,acl:relcl,NOUN,danish,0,6
3457,1,ADV,nmod:tmod,PRON,danish,2,0
3458,782,AUX,cop,ADJ,danish,1454,74
3459,96,VERB,conj,CONJ,danish,0,474
3460,1,ADV,mark,PRON,danish,5,0
3461,1,ADV,list,ADP,danish,0,3
3462,72,PROPN,nmod,PROPN,danish,6,209
3463,388,PROPN,nmod,VERB,danish,245,1384
3464,13,ADJ,nummod,NOUN,danish,26,0
3465,5,PRON,ccomp,VERB,danish,0,38
3466,1,AUX,aux,ADP,danish,3,0
3467,2,VERB,acl:relcl,X,danish,0,13
3468,309,PRON,nsubj,NOUN,danish,1219,14
3469,6,NOUN,list,ADV,danish,0,15
3470,2,PROPN,dep,VERB,danish,32,11
3471,283,PROPN,nmod:poss,NOUN,danish,460,18
3472,3,ADV,nsubj,PRON,danish,8,8
3473,7,PROPN,conj,X,danish,0,19
3474,8,PROPN,appos,PRON,danish,0,43
3475,3,PRON,nmod,NUM,danish,5,3
3476,165,PUNCT,punct,ADP,danish,30,830
3477,4,ADV,expl,AUX,danish,1,3
3478,2,ADJ,amod,AUX,danish,0,4
3479,72,ADV,advmod,PRON,danish,82,112
3480,175,PUNCT,punct,INTJ,danish,61,624
3481,6,X,appos,NOUN,danish,0,10
3482,95,ADV,neg,ADJ,danish,193,15
3483,27,VERB,case,NOUN,danish,12,80
3484,1,SYM,list,ADV,danish,0,1
3485,1,PRON,nsubj,PUNCT,danish,0,1
3486,81,ADV,amod,VERB,danish,7,154
3487,7,NOUN,dobj,ADV,danish,4,15
3488,29,PART,mark,ADJ,danish,68,14
3489,1,INTJ,conj,ADJ,danish,0,5
3490,4,PROPN,nmod,CONJ,danish,0,10
3491,7,ADV,expl,ADV,danish,32,2
3492,1,VERB,acl:relcl,CONJ,danish,0,5
3493,154,ADV,root,ROOT,danish,0,549
3494,118,PRON,nmod,NOUN,danish,66,227
3495,1,PRON,acl:relcl,ADJ,danish,6,0
3496,2,NOUN,dobj,NOUN,danish,0,9
3497,2,ADV,mwe,ADJ,danish,0,2
3498,8,VERB,xcomp,AUX,danish,0,56
3499,2,ADV,conj,ADJ,danish,0,4
3500,1,ADV,cc,ADJ,danish,0,1
3501,736,NOUN,root,ROOT,danish,0,3388
3502,131,ADV,advmod,CONJ,danish,272,81
3503,3,PRON,appos,PROPN,danish,0,7
3504,9,VERB,ccomp,NOUN,danish,0,95
3505,1,PROPN,vocative,INTJ,danish,0,1
3506,1,X,name,NOUN,danish,1,0
3507,10,ADJ,nmod,PRON,danish,4,27
3508,626,ADV,neg,VERB,danish,914,403
3509,2,NOUN,nmod:poss,PRON,danish,0,2
3510,162,NOUN,nsubj,NOUN,danish,960,8
3511,9,PROPN,nmod,PRON,danish,20,30
3512,2,X,nsubj,ADV,danish,6,0
3513,11,PROPN,vocative,VERB,danish,8,38
3514,1,NUM,dobj,AUX,danish,0,4
3515,6,ADJ,list,ADV,danish,0,11
3516,1,ADP,list,NOUN,danish,0,1
3517,1,NOUN,conj,NUM,danish,0,23
3518,1,X,advmod,ADJ,danish,7,0
3519,1,PRON,dobj,AUX,danish,2,0
3520,3,ADV,nsubjpass,VERB,danish,6,0
3521,2,AUX,auxpass,ADV,danish,4,0
3522,1,NOUN,mark,PRON,danish,4,0
3523,4,ADP,mark,PART,danish,5,0
3524,1,ADP,nsubj,PRON,danish,5,0
3525,1,ADV,list,INTJ,danish,0,2
3526,438,VERB,amod,NOUN,danish,595,149
3527,1,ADJ,advmod,PART,danish,2,0
3528,20,NOUN,appos,PROPN,danish,1,90
3529,85,NUM,nummod,VERB,danish,43,375
3530,12,PRON,dep,VERB,danish,67,11
3531,29,VERB,acl:relcl,ADV,danish,0,145
3532,15,ADP,dobj,VERB,danish,73,0
3533,3,ADJ,list,PROPN,danish,0,19
3534,1,ADP,appos,ADP,danish,0,3
3535,239,VERB,acl:relcl,ADJ,danish,307,1079
3536,1,ADP,case,VERB,danish,9,0
3537,2,PROPN,nsubj,PROPN,danish,2,0
3538,9,PART,mark,ADV,danish,18,0
3539,56,PRON,nsubj,PRON,danish,132,20
3540,22,ADJ,amod,CONJ,danish,0,132
3541,5,NOUN,vocative,VERB,danish,3,6
3542,269,PROPN,conj,PROPN,danish,0,1209
3543,7,NUM,conj,ADV,danish,0,14
3544,12,ADV,advmod,ADP,danish,12,11
3545,1,NUM,list,NOUN,danish,0,4
3546,294,NOUN,mwe,ADP,danish,0,325
3547,2,SYM,dobj,VERB,danish,0,2
3548,79,NOUN,nmod,PROPN,danish,28,303
3549,8,PROPN,acl:relcl,ADV,danish,2,20
3550,65,PUNCT,punct,X,danish,29,262
3551,4,ADV,compound:prt,ADV,danish,7,3
3552,2,CONJ,conj,INTJ,danish,0,4
3553,2,X,dobj,PROPN,danish,0,2
3554,23,NOUN,advmod,VERB,danish,55,167
3555,458,ADP,case,PRON,danish,441,271
3556,1,NOUN,nummod,PROPN,danish,1,0
3557,15,AUX,cop,NUM,danish,26,0
3558,1,ADV,list,PRON,danish,0,2
3559,8,NUM,list,PROPN,danish,0,47
3560,6,ADJ,acl:relcl,PRON,danish,0,25
3561,573,AUX,auxpass,VERB,danish,1588,42
3562,2,VERB,nsubjpass,VERB,danish,11,0
3563,23,INTJ,discourse,VERB,danish,120,27
3564,2,PROPN,nsubjpass,NOUN,danish,13,0
3565,11,NUM,nummod,ADV,danish,0,26
3566,2320,AUX,aux,VERB,danish,6744,182
3567,1,PROPN,vocative,X,danish,6,0
3568,45,ADV,nsubj,VERB,danish,86,1
3569,1,ADJ,nmod,ADP,danish,2,0
3570,3,ADJ,nsubj,PROPN,danish,14,0
3571,8503,PUNCT,punct,VERB,danish,10662,63260
3572,6,ADJ,conj,CONJ,danish,0,30
3573,8,SYM,cc,X,danish,0,8
3574,4,VERB,conj,PROPN,danish,0,29
3575,1,PROPN,nsubj,NUM,danish,3,0
3576,622,PROPN,nmod,NOUN,danish,155,1544
3577,1,PRON,nsubjpass,ADV,danish,3,0
3578,7,PUNCT,punct,PART,danish,0,51
3579,1,CONJ,conj,NOUN,danish,0,2
3580,22,PROPN,nmod:poss,PROPN,danish,25,11
3581,104,PRON,iobj,VERB,danish,40,110
3582,3,ADJ,appos,NOUN,danish,0,10
3583,133,NOUN,nmod,PRON,danish,3,570
3584,1,NOUN,vocative,ADV,danish,0,1
3585,4989,DET,det,NOUN,danish,9211,26
3586,7,ADJ,nmod,ADJ,danish,14,14
3587,542,VERB,ccomp,VERB,danish,3426,2356
3588,5,PRON,mark,ADV,danish,7,3
3589,686,ADV,advmod,NOUN,danish,1545,355
3590,4,VERB,case,PROPN,danish,4,7
3591,2,NUM,nsubj,ADV,danish,5,0
3592,1,PROPN,advmod,PROPN,danish,0,3
3593,3,VERB,xcomp,PART,danish,0,17
3594,4,VERB,mark,NOUN,danish,52,2
3595,2,ADJ,name,PROPN,danish,2,0
3596,29,ADJ,amod,ADV,danish,7,114
3597,1,PRON,reparandum,PRON,danish,5,0
3598,1,PROPN,vocative,ADJ,danish,2,0
3599,8,ADJ,nsubj,ADJ,danish,23,0
3600,8,PRON,conj,NOUN,danish,0,47
3601,526,ADV,advmod,ADV,danish,599,141
3602,982,PRON,dobj,VERB,danish,550,964
3603,7,NUM,conj,NOUN,danish,0,14
3604,1449,SCONJ,mark,VERB,danish,6350,7
3605,1,NUM,nsubj,NOUN,danish,2,0
3606,3,NUM,nmod:poss,NOUN,danish,0,3
3607,3,CONJ,discourse,INTJ,danish,4,0
3608,18,ADP,nmod:loc,VERB,danish,0,30
3609,65,ADP,advmod,NOUN,danish,105,67
3610,548,ADV,nmod:loc,VERB,danish,56,1034
3611,51,PRON,root,ROOT,danish,0,233
3612,3,X,mark,PART,danish,0,4
3613,2,NUM,appos,NOUN,danish,0,2
3614,2,X,nmod:tmod,VERB,danish,0,3
3615,422,VERB,advmod,VERB,danish,871,3079
3616,2,PROPN,nmod,INTJ,danish,0,4
3617,3938,VERB,root,ROOT,danish,0,26075
3618,1,PRON,dobj,X,danish,0,1
3619,3,VERB,nmod:loc,NOUN,danish,0,11
3620,1,ADJ,cc,ADJ,danish,0,2
3621,21,PROPN,appos,PROPN,danish,0,84
3622,8,VERB,advcl,X,danish,0,41
3623,22,NOUN,nmod,NUM,danish,11,68
3624,5,PRON,conj,CONJ,danish,0,19
3625,39,ADP,compound:prt,ADP,danish,228,7
3626,27,X,advmod,NOUN,danish,5,64
3627,3,NOUN,appos,X,danish,0,7
3628,1,PRON,dobj,ADJ,danish,0,1
3629,2,NOUN,list,ADJ,danish,0,3
3630,5,NOUN,nmod,PART,danish,5,0
3631,3495,PRON,nsubj,VERB,danish,6247,742
3632,7,ADP,mwe,VERB,danish,0,7
3633,26,VERB,conj,ADV,danish,0,171
3634,3,NOUN,conj,INTJ,danish,0,11
3635,392,ADV,expl,VERB,danish,672,92
3636,34,VERB,conj,INTJ,danish,0,160
3637,1,ADV,mark,PROPN,danish,5,0
3638,46,NOUN,nmod:tmod,ADV,danish,52,5
3639,3,X,name,X,danish,0,3
3640,2,ADP,mark,NUM,danish,4,0
3641,3,X,conj,ADJ,danish,0,7
3642,4,VERB,nsubj,ADJ,danish,42,22
3643,16,X,nmod,ADJ,danish,4,44
3644,1,NUM,list,X,danish,0,1
3645,1,ADV,mark,INTJ,danish,2,0
3646,6,ADV,nmod:tmod,ADV,danish,11,0
3647,3375,NOUN,nmod,NOUN,danish,2320,9092
3648,21,X,root,ROOT,danish,0,34
3649,6,PROPN,nsubj,PRON,danish,16,4
3650,61,NOUN,nmod:poss,PROPN,danish,12,95
3651,1,VERB,parataxis,INTJ,danish,0,6
3652,1,PUNCT,punct,PUNCT,danish,0,23
3653,22,ADV,conj,VERB,danish,5,221
3654,1022,NUM,nummod,NOUN,danish,1591,142
3655,1,ADV,nmod:loc,ADJ,danish,0,1
3656,172,ADP,case,NUM,danish,176,0
3657,8,ADP,conj,ADP,danish,0,19
3658,997,VERB,conj,VERB,danish,45,8609
3659,56,VERB,acl:relcl,VERB,danish,22,378
3660,50,ADV,advmod,PROPN,danish,76,24
3661,5,PROPN,iobj,VERB,danish,0,8
3662,3,PRON,nsubj,X,danish,2,1
3663,2,PRON,dobj,ADV,danish,5,2
3664,97,ADV,mark,VERB,danish,423,0
3665,1,CONJ,conj,CONJ,danish,0,1
3666,7,NOUN,nsubj,PROPN,danish,27,5
3667,1,NUM,name,X,danish,0,1
3668,649,NOUN,nmod,ADV,danish,110,1809
3669,13,ADV,mark,ADV,danish,13,8
3670,2,ADV,advmod,INTJ,danish,1,1
3671,1,NOUN,vocative,ADJ,danish,5,0
3672,1,X,nsubj,ADJ,danish,2,0
3673,2,ADP,nsubj,ADP,danish,7,0
3674,8,PRON,nsubj,NUM,danish,33,0
3675,159,DET,det,PROPN,danish,495,0
3676,220,PROPN,appos,NOUN,danish,6,425
3677,89,PRON,mark,VERB,danish,287,4
3678,1,PROPN,nmod:poss,ADJ,danish,2,0
3679,30,AUX,aux,ADV,danish,92,8
3680,1,PROPN,dobj,CONJ,danish,0,3
3681,26,ADP,compound:prt,VERB,danish,19,60
3682,33,NOUN,acl:relcl,NOUN,danish,0,214
3683,263,PRON,nsubjpass,VERB,danish,1202,16
3684,482,NOUN,nmod,ADJ,danish,455,1174
3685,4,ADJ,conj,X,danish,0,9
3686,45,NOUN,nmod:tmod,VERB,danish,45,128
3687,92,AUX,cop,PRON,danish,106,41
3688,2,X,conj,VERB,danish,0,5
3689,23,SYM,cc,NOUN,danish,0,23
3690,40,ADP,compound:prt,ADV,danish,5,36
3691,2,PROPN,appos,X,danish,0,3
3692,1,PROPN,acl:relcl,PRON,danish,0,5
3693,37,ADV,dobj,VERB,danish,1,63
3694,9,ADV,nmod:tmod,NOUN,danish,19,0
3695,256,NOUN,nsubj,ADJ,danish,1083,46
3696,57,NOUN,appos,NOUN,danish,0,191
3697,1,PROPN,list,VERB,danish,0,2
3698,89,VERB,conj,ADJ,danish,0,714
3699,15,X,conj,NOUN,danish,19,66
3700,1,PROPN,ccomp,VERB,danish,0,9
3701,1,X,nmod:loc,VERB,danish,0,2
3702,20,ADV,advmod,NUM,danish,46,1
3703,4,ADV,list,NOUN,danish,0,9
3704,20,ADP,nsubj,VERB,danish,45,0
3705,1,ADV,mark,X,danish,2,0
3706,19,NUM,dobj,VERB,danish,0,45
3707,2,ADV,cc,ADV,danish,1,1
3708,128,NUM,nmod,NOUN,danish,0,130
3709,2,VERB,conj,ADP,danish,0,16
3710,997,CONJ,cc,NOUN,danish,493,2075
3711,1,ADP,amod,VERB,danish,2,0
3712,2,ADV,cc,PROPN,danish,2,0
3713,4,SCONJ,mark,NUM,danish,21,0
3714,6,ADV,cc,VERB,danish,2,23
3715,22,NUM,nummod,PRON,danish,2,30
3716,1,NUM,appos,NUM,danish,0,2
3717,1,INTJ,conj,ADP,danish,0,3
3718,2,PROPN,acl:relcl,PROPN,danish,0,17
3719,1,NOUN,dep,ADJ,danish,0,4
3720,1,ADV,nmod:loc,X,danish,0,3
3721,2,X,nmod,ADV,danish,6,2
3722,3972,NOUN,nmod,VERB,danish,3236,13932
3723,12,ADP,root,ROOT,danish,0,39
3724,2,PRON,nummod,NOUN,danish,2,0
3725,29,PART,mark,NOUN,danish,102,1
3726,8,ADV,advmod,X,danish,5,7
3727,4,NOUN,nmod,INTJ,danish,0,5
3728,37,PRON,nsubj,AUX,danish,53,0
3729,1,NOUN,appos,ADJ,danish,0,5
3730,2,NOUN,dep,SCONJ,danish,0,8
3731,1,NUM,dobj,CONJ,danish,0,1
3732,3,ADV,nsubjpass,ADJ,danish,19,0
3733,140,SCONJ,mark,ADJ,danish,656,21
3734,1,PRON,amod,VERB,danish,2,0
3735,1,VERB,appos,PRON,danish,0,7
3736,3,PRON,conj,ADJ,danish,0,19
3737,24,ADP,mwe,ADP,danish,0,48
3738,4,VERB,nmod:poss,PRON,danish,0,4
3739,9,ADP,mark,PRON,danish,20,0
3740,2,NUM,nummod,CONJ,danish,0,5
3741,59,ADV,conj,ADV,danish,0,160
3742,1,NOUN,list,ADP,danish,0,3
3743,1,ADJ,vocative,VERB,danish,3,0
3744,2,PUNCT,punct,DET,danish,0,8
3745,3,NOUN,acl:relcl,PRON,danish,0,17
3746,5,ADV,neg,PROPN,danish,10,0
3747,3,VERB,mark,PRON,danish,31,0
3748,246,ADP,case,ADJ,danish,494,35
3749,58,NOUN,dep,VERB,danish,247,183
3750,33,NOUN,conj,CONJ,danish,0,126
3751,23,CONJ,cc,PRON,danish,0,72
3752,1,ADJ,dobj,ADV,danish,1,0
3753,10,ADP,advmod,ADJ,danish,31,3
3754,8,NOUN,nsubj,CONJ,danish,0,20
3755,1,SYM,goeswith,SYM,danish,0,1
3756,5,PRON,nmod,CONJ,danish,0,6
3757,9,ADV,nsubj,ADV,danish,28,0
3758,2,VERB,list,NOUN,danish,0,3
3759,4,ADV,neg,ADP,danish,6,0
3760,2,PRON,mark,SCONJ,danish,1,1
3761,8,ADJ,nmod:poss,NOUN,danish,8,2
3762,1,ADJ,amod,NUM,danish,0,13
3763,1,ADP,conj,VERB,danish,0,12
3764,70,PRON,nsubj,ADV,danish,172,28
3765,1,VERB,nmod:loc,VERB,danish,0,5
3766,1,ADV,appos,ADV,danish,0,6
3767,2,X,advmod,ADP,danish,0,2
3768,1,ADP,case,SYM,danish,1,0
3769,2,NUM,nummod,X,danish,0,3
3770,1,PRON,nmod,DET,danish,0,1
3771,2,NOUN,conj,ADP,danish,0,16
3772,5,VERB,amod,VERB,danish,0,5
3773,11,ADV,neg,PART,danish,12,0
3774,92,PROPN,root,ROOT,danish,0,228
3775,2,VERB,mark,ADJ,danish,29,0
3776,1,PROPN,nmod,AUX,danish,0,2
3777,436,PUNCT,punct,ADV,danish,331,2064
3778,6,SCONJ,mark,ADP,danish,5,8
3779,91,CONJ,cc,ADV,danish,0,229
3780,3,PUNCT,root,ROOT,danish,0,3
3781,4,PRON,conj,VERB,danish,0,39
3782,1,ADJ,compound:prt,VERB,danish,0,1
3783,45,X,foreign,X,danish,9,43
3784,2,ADP,nsubj,ADV,danish,4,0
3785,18,NOUN,nmod,ADP,danish,5,70
3786,594,VERB,xcomp,VERB,danish,2809,1051
3787,5,PRON,nmod,PROPN,danish,0,11
3788,11,X,nsubj,VERB,danish,33,2
3789,5,X,list,NOUN,danish,5,6
3790,14,AUX,auxpass,NOUN,danish,59,0
3791,14,ADJ,nmod,ADV,danish,1,48
3792,3,PRON,nmod,PART,danish,3,0
3793,15,X,nmod,PRON,danish,0,22
3794,5,VERB,conj,PRON,danish,0,58
3795,1,NOUN,nsubj,X,danish,1,0
3796,1,ADV,cc,X,danish,1,0
3797,1,NOUN,mwe,ADV,danish,0,2
3798,2,CONJ,discourse,PROPN,danish,10,0
3799,5,PRON,conj,INTJ,danish,0,14
3800,13,CONJ,discourse,ADV,danish,36,0
3801,7,NUM,list,NUM,danish,0,7
3802,32,PROPN,list,PROPN,danish,0,164
3803,2,ADJ,conj,PROPN,danish,0,7
3804,2,ADP,case,SCONJ,danish,1,1
3805,1,PROPN,nmod:poss,ADV,danish,2,0
3806,2,NOUN,nmod:poss,CONJ,danish,0,3
3807,12,ADV,neg,CONJ,danish,4,11
3808,19,X,dobj,VERB,danish,6,32
3809,35,ADJ,acl:relcl,NOUN,danish,5,213
3810,44,NOUN,conj,VERB,danish,0,496
3811,5,PROPN,name,X,danish,3,2
3812,13,NOUN,acl:relcl,PROPN,danish,0,75
3813,7,NOUN,dobj,X,danish,0,18
3814,5,VERB,list,NUM,danish,0,19
3815,3,ADV,conj,PROPN,danish,0,8
3816,1,ADV,acl:relcl,VERB,danish,0,6
3817,96,PRON,nmod,PRON,danish,0,133
3818,169,ADJ,dobj,VERB,danish,22,343
3819,13,PUNCT,punct,AUX,danish,2,75
3820,2,PROPN,conj,VERB,danish,0,14
3821,7,SYM,cc,ADV,danish,0,7
3822,4,VERB,mwe,ADP,danish,0,12
3823,2,ADJ,dobj,CONJ,danish,0,6
3824,1,NOUN,list,X,danish,0,2
3825,4,NOUN,nsubj,ADP,danish,11,6
3826,4,SYM,root,ROOT,danish,0,4
3827,4,X,list,NUM,danish,0,4
3828,1,ADJ,list,ADJ,danish,0,5
3829,245,CONJ,cc,PROPN,danish,35,690
3830,3,ADP,nmod:tmod,VERB,danish,4,2
3831,55,ADP,mwe,ADV,danish,0,55
3832,7,NOUN,nsubj,NUM,danish,28,0
3833,4,NOUN,nmod,SYM,danish,0,8
3834,1,SCONJ,mark,INTJ,danish,2,0
3835,4,X,advmod,AUX,danish,0,4
3836,4,NOUN,mark,VERB,danish,3,29
3837,51,ADP,case,X,danish,69,0
3838,44,ADP,mark,ADJ,danish,223,25
3839,7,VERB,advcl,ADP,danish,0,46
3840,59,ADJ,nmod,NOUN,danish,19,183
3841,1,ADJ,acl:relcl,ADJ,danish,0,5
3842,13,SCONJ,mark,PRON,danish,84,0
3843,8,ADV,cc,NOUN,danish,9,22
3844,847,NOUN,conj,NOUN,danish,6,3425
3845,28,NOUN,nmod:loc,VERB,danish,7,76
3846,27,PRON,mwe,ADP,danish,0,27
3847,1,INTJ,conj,PROPN,danish,0,2
3848,1,VERB,reparandum,VERB,danish,5,0
3849,4395,ADJ,amod,NOUN,danish,5681,407
3850,1,ADP,advmod,PART,danish,3,0
3851,1,ADJ,list,NUM,danish,0,4
3852,57,ADV,neg,NOUN,danish,129,14
3853,3,NOUN,nmod,DET,danish,0,7
3854,1,VERB,dobj,X,danish,0,2
3855,4,X,conj,PROPN,danish,0,61
3856,15,ADJ,conj,ADV,danish,0,63
3857,1,VERB,case,ADJ,danish,14,0
3858,1,ADJ,nsubj,CONJ,danish,0,2
3859,3,X,nmod:poss,PROPN,danish,0,4
3860,37,PRON,expl,VERB,danish,78,0
3861,2,PROPN,list,X,danish,0,3
3862,450,VERB,acl:relcl,PRON,danish,0,3005
3863,3,ADJ,mwe,ADV,danish,0,6
3864,2330,PUNCT,punct,NOUN,danish,2612,9081
3865,1,PRON,dobj,ADP,danish,1,0
3866,2,CONJ,discourse,NUM,danish,10,0
3867,2,NOUN,dobj,ADJ,danish,1,2
3868,3,PRON,list,ADV,danish,0,5
3869,257,ADV,compound:prt,VERB,danish,161,687
3870,1,X,amod,PROPN,danish,0,3
3871,1,AUX,auxpass,PROPN,danish,1,0
3872,1,ADJ,dobj,AUX,danish,0,2
3873,4,SYM,punct,VERB,danish,12,0
3874,1,NOUN,mark,NOUN,danish,6,0
3875,1,ADJ,nsubj,PRON,danish,3,0
3876,6,INTJ,conj,INTJ,danish,0,24
3877,1,INTJ,conj,CONJ,danish,0,2
3878,39,VERB,advmod,NOUN,danish,60,232
3879,630,NOUN,nmod:poss,NOUN,danish,660,173
3880,3,X,nsubj,NOUN,danish,9,0
3881,1,VERB,nmod:poss,PROPN,danish,0,2
3882,1,INTJ,cc,VERB,danish,0,17
3883,1,ADV,dobj,X,danish,0,1
3884,2,PROPN,name,VERB,danish,0,4
3885,6,NOUN,nsubjpass,NOUN,danish,34,0
3886,48,CONJ,cc,X,danish,0,80
3887,4,ADJ,list,NOUN,danish,0,6
3888,110,PUNCT,punct,PRON,danish,71,807
3889,48,NOUN,conj,X,danish,0,122
3890,1,ADV,nmod:loc,ADV,danish,0,1
3891,1,ADV,acl:relcl,PROPN,danish,0,21
3892,26,NOUN,nummod,NOUN,danish,391,6
3893,54,ADP,mark,NOUN,danish,188,0
3894,8,NOUN,nsubjpass,ADJ,danish,43,0
3895,53,PROPN,nsubjpass,VERB,danish,333,0
3896,1,PROPN,dobj,PROPN,danish,0,1
3897,2,ADP,advmod,PROPN,danish,4,1
3898,1211,CONJ,cc,VERB,danish,1583,6670
3899,68,ADJ,conj,VERB,danish,0,701
3900,1,PUNCT,punct,SYM,danish,0,2
3901,26,VERB,mark,VERB,danish,296,7
3902,1,VERB,amod,ADV,danish,0,5
3903,7,SYM,goeswith,NUM,danish,0,9
3904,7,SCONJ,mark,CONJ,danish,14,7
3905,1,X,conj,CONJ,danish,0,1
3906,4,PROPN,conj,INTJ,danish,0,19
3907,19,PRON,nsubj,PROPN,danish,80,0
3908,3,SYM,punct,NOUN,danish,21,6
3909,4,X,nsubj,X,danish,5,0
3910,3,NOUN,nmod,CONJ,english,0,12
3911,4,NOUN,acl:relcl,VERB,english,0,19
3912,59,AUX,aux,ADV,english,116,29
3913,2919,VERB,advcl,VERB,english,7072,14149
3914,111,VERB,advcl,ADV,english,58,515
3915,1,X,conj,ADV,english,0,5
3916,3,ADJ,nmod,PROPN,english,4,7
3917,31,PRON,nmod:poss,ADJ,english,35,0
3918,4,PUNCT,cc,CONJ,english,1,3
3919,4,NUM,nummod,ADJ,english,5,1
3920,2,ADV,nmod,SYM,english,2,0
3921,10,X,conj,X,english,0,23
3922,5,PROPN,amod,NOUN,english,10,0
3923,1,ADP,nsubj,ADJ,english,1,0
3924,1,ADP,case,CONJ,english,1,0
3925,3,NOUN,remnant,DET,english,0,18
3926,62,NUM,nsubj,VERB,english,167,15
3927,2,ADV,mwe,VERB,english,0,2
3928,1,PART,reparandum,VERB,english,2,0
3929,157,ADV,mwe,ADV,english,0,157
3930,1,PROPN,conj,ADP,english,0,8
3931,145,PART,neg,NOUN,english,433,4
3932,9,NUM,nmod:tmod,NUM,english,2,8
3933,2,SCONJ,conj,SCONJ,english,0,4
3934,1,X,nmod,X,english,0,2
3935,5,DET,reparandum,NOUN,english,14,0
3936,1,AUX,aux,SYM,english,3,0
3937,5,PROPN,parataxis,ADJ,english,0,72
3938,6,ADJ,nmod:npmod,VERB,english,5,9
3939,3,VERB,case,PRON,english,4,1
3940,2,VERB,xcomp,PRON,english,0,3
3941,1,SYM,discourse,SYM,english,1,0
3942,1,NOUN,list,VERB,english,0,17
3943,19,PROPN,nmod:npmod,NOUN,english,0,39
3944,68,PROPN,xcomp,VERB,english,0,177
3945,1,NUM,reparandum,VERB,english,0,4
3946,24,NOUN,appos,PRON,english,30,65
3947,173,DET,nmod,VERB,english,334,331
3948,3,CONJ,cc,ADP,english,0,18
3949,1,NOUN,advcl,PROPN,english,7,0
3950,121,PROPN,nmod,ADJ,english,68,373
3951,2,DET,advcl,VERB,english,4,5
3952,49,NUM,nmod,PROPN,english,0,127
